Timestamp (ms),TP9 (left ear),AF7 (left forehead),AF8 (right forehead),TP10 (right ear)
73027,-14.6484375,-10.7421875,-20.01953125,16.6015625
73031,-15.13671875,-20.5078125,-20.5078125,21.484375
73036,-20.01953125,-31.73828125,-25.390625,6.8359375
73040,-19.04296875,-36.1328125,-25.390625,8.7890625
73044,-20.99609375,-29.296875,-20.99609375,15.13671875
73048,-20.99609375,-14.6484375,-10.25390625,12.20703125
73051,-9.27734375,-17.578125,-19.04296875,6.8359375
73056,-5.859375,-27.83203125,-14.16015625,7.8125
73059,-13.671875,-25.390625,-9.27734375,6.8359375
73063,-23.92578125,-26.3671875,-18.5546875,-0.48828125
73068,-22.94921875,-29.78515625,-14.16015625,6.8359375
73071,-23.4375,-32.2265625,-18.5546875,15.13671875
73075,-24.4140625,-47.36328125,-27.34375,4.8828125
73079,-24.4140625,-51.26953125,-29.296875,-14.16015625
73083,-24.4140625,-39.55078125,-38.57421875,-17.578125
73088,-31.25,-41.50390625,-40.0390625,0.9765625
73091,-39.0625,-52.24609375,-32.2265625,3.41796875
73095,-33.203125,-60.546875,-25.87890625,-14.6484375
73100,-34.66796875,-62.01171875,-21.97265625,-12.6953125
73103,-38.57421875,-45.8984375,-23.4375,4.8828125
73108,-32.2265625,-33.203125,-21.484375,16.11328125
73111,-24.90234375,-38.57421875,-18.5546875,3.41796875
73116,-35.64453125,-34.66796875,-19.53125,-6.34765625
73119,-44.921875,-29.78515625,-18.06640625,-11.71875
73124,-38.0859375,-39.0625,-20.99609375,-15.625
73127,-24.4140625,-46.875,-21.484375,2.44140625
73131,-16.6015625,-56.640625,-18.5546875,7.32421875
73135,-23.4375,-63.4765625,-22.4609375,-9.765625
73139,-22.4609375,-54.19921875,-23.92578125,-26.3671875
73144,-29.78515625,-51.26953125,-16.6015625,-27.83203125
73148,-31.73828125,-46.875,-11.71875,-6.34765625
73151,-15.13671875,-42.48046875,-14.16015625,-3.41796875
73156,-19.04296875,-45.8984375,-15.625,-21.484375
73159,-32.2265625,-38.57421875,-13.671875,-20.5078125
73163,-41.50390625,-28.3203125,-8.7890625,-13.18359375
73168,-40.52734375,-22.4609375,-5.859375,-7.32421875
73171,-26.3671875,-23.4375,-12.20703125,4.39453125
73176,-20.01953125,-25.390625,-22.94921875,1.46484375
73179,-28.3203125,-23.4375,-15.625,-19.04296875
73184,-43.45703125,-22.94921875,-9.27734375,-28.3203125
73187,-35.64453125,-24.4140625,-15.13671875,-22.4609375
73192,-28.80859375,-29.296875,-37.109375,-16.11328125
73195,-33.203125,-34.1796875,-36.1328125,-11.23046875
73200,-28.80859375,-33.69140625,-18.5546875,-15.625
73203,-32.2265625,-37.59765625,-8.7890625,-18.5546875
73208,-30.2734375,-43.45703125,-11.23046875,-10.7421875
73211,-16.11328125,-34.1796875,-12.20703125,-4.39453125
73215,-16.11328125,-26.85546875,-15.625,-13.18359375
73220,-21.97265625,-19.53125,-20.5078125,-24.90234375
73223,-23.92578125,-16.11328125,-20.99609375,-21.97265625
73228,-20.5078125,-21.97265625,-30.76171875,-3.90625
73232,-9.27734375,-23.92578125,-31.73828125,-2.44140625
73235,-16.6015625,-21.484375,-28.3203125,-19.04296875
73239,-26.3671875,-26.85546875,-29.296875,-25.87890625
73243,-31.73828125,-33.203125,-29.296875,-29.78515625
73248,-30.76171875,-32.2265625,-27.83203125,-25.390625
73251,-15.13671875,-33.69140625,-27.34375,-0.48828125
73255,-4.39453125,-43.45703125,-24.90234375,9.27734375
73259,-1.46484375,-43.45703125,-22.4609375,1.46484375
73263,-13.18359375,-31.25,-31.25,-14.16015625
73268,-20.99609375,-22.4609375,-24.4140625,-11.23046875
73272,-17.578125,-20.5078125,-20.01953125,7.32421875
73276,-19.53125,-22.94921875,-24.90234375,-6.34765625
73279,-21.97265625,-30.76171875,-27.34375,-29.296875
73283,-30.76171875,-35.15625,-31.73828125,-22.4609375
73288,-40.52734375,-39.55078125,-42.48046875,-10.7421875
73291,-32.2265625,-44.43359375,-46.875,-3.41796875
73298,-32.2265625,-41.50390625,-42.48046875,-15.625
73300,-41.50390625,-34.1796875,-41.50390625,-33.69140625
73304,-45.41015625,-18.5546875,-38.0859375,-39.55078125
73307,-45.41015625,-22.4609375,-34.66796875,-32.71484375
73312,-36.1328125,-33.69140625,-31.25,-16.11328125
73315,-42.48046875,-28.3203125,-33.69140625,-18.5546875
73320,-51.7578125,-28.3203125,-42.96875,-34.66796875
73323,-49.8046875,-35.64453125,-41.015625,-41.9921875
73328,-59.08203125,-41.50390625,-31.73828125,-38.57421875
73331,-58.59375,-32.2265625,-30.2734375,-18.06640625
73336,-50.29296875,-23.4375,-34.1796875,-16.11328125
73340,-51.7578125,-26.85546875,-27.83203125,-43.45703125
73344,-55.17578125,-23.4375,-30.76171875,-48.33984375
73347,-52.734375,-29.78515625,-37.109375,-39.0625
73351,-34.1796875,-34.66796875,-30.2734375,-11.23046875
73356,-21.484375,-20.5078125,-24.90234375,4.39453125
73359,-27.34375,-11.23046875,-25.87890625,-15.625
73364,-27.34375,-19.04296875,-20.01953125,-17.08984375
73367,-21.97265625,-19.53125,-20.01953125,-14.16015625
73372,-9.765625,-7.8125,-18.5546875,-2.9296875
73375,0,0.9765625,-15.625,19.04296875
73379,-13.671875,3.41796875,-20.01953125,-1.46484375
73383,-20.01953125,-3.41796875,-20.01953125,-7.32421875
73388,-18.5546875,-5.859375,-22.4609375,6.34765625
73392,-7.8125,-5.37109375,-25.390625,22.4609375
73395,-10.7421875,-4.8828125,-22.4609375,7.32421875
73399,-18.5546875,-11.71875,-20.99609375,-7.32421875
73404,-26.85546875,-19.53125,-18.06640625,-14.6484375
73407,-27.83203125,-16.6015625,-20.01953125,-7.32421875
73412,-13.18359375,-13.18359375,-20.01953125,6.8359375
73416,-10.25390625,-13.18359375,-17.578125,0
73420,-21.97265625,-16.11328125,-21.97265625,-5.859375
73423,-31.73828125,-21.484375,-19.04296875,-11.23046875
73428,-32.2265625,-19.53125,-19.53125,-12.6953125
73431,-12.20703125,-16.6015625,-23.92578125,5.37109375
73435,-5.37109375,-13.671875,-22.94921875,17.578125
73440,-22.94921875,-15.625,-20.5078125,-3.41796875
73443,-26.85546875,-16.11328125,-20.5078125,-25.87890625
73447,-27.34375,-22.94921875,-23.4375,-18.06640625
73451,-25.390625,-25.390625,-29.296875,5.859375
73456,-18.5546875,-19.04296875,-35.15625,-2.9296875
73459,-24.4140625,-19.04296875,-44.921875,-19.53125
73464,-37.109375,-24.4140625,-49.8046875,-25.390625
73468,-35.64453125,-19.04296875,-41.9921875,-29.296875
73471,-16.11328125,-12.6953125,-28.3203125,-8.30078125
73476,-16.6015625,-14.16015625,-29.296875,-15.625
73480,-23.92578125,-13.18359375,-25.87890625,-15.13671875
73483,-25.390625,-11.23046875,-32.2265625,-14.6484375
73487,-26.3671875,-8.7890625,-39.55078125,14.6484375
73492,-9.27734375,-6.34765625,-30.2734375,20.5078125
73495,7.8125,-2.9296875,-22.4609375,1.953125
73499,0.9765625,-3.41796875,-21.97265625,-0.9765625
73503,-10.25390625,-5.37109375,-15.13671875,7.8125
73507,-10.25390625,-0.9765625,-18.06640625,23.92578125
73512,-6.34765625,-3.90625,-31.73828125,-15.13671875
73515,-4.8828125,-11.71875,-38.0859375,-30.2734375
73520,-8.7890625,-23.92578125,-38.57421875,-14.6484375
73524,-17.578125,-39.0625,-41.015625,-4.39453125
73528,-32.71484375,-44.43359375,-37.109375,-21.97265625
73531,-24.4140625,-31.73828125,-29.296875,-18.06640625
73536,-14.16015625,-24.90234375,-30.76171875,-17.578125
73539,-20.01953125,-29.296875,-28.3203125,-11.23046875
73543,-20.99609375,-20.5078125,-22.4609375,0
73547,-20.5078125,-6.34765625,-25.87890625,-5.37109375
73551,-12.20703125,0.48828125,-27.83203125,-22.4609375
73556,-8.7890625,-1.46484375,-22.4609375,-29.296875
73559,-13.18359375,4.39453125,-20.01953125,-5.859375
73564,-12.6953125,13.671875,-27.34375,11.71875
73568,-22.94921875,15.13671875,-32.2265625,-3.90625
73571,-26.85546875,13.18359375,-35.64453125,-10.7421875
73575,-18.06640625,7.8125,-25.87890625,-14.16015625
73580,-14.16015625,1.953125,-26.3671875,-0.9765625
73583,-6.8359375,-7.32421875,-40.52734375,17.08984375
73588,-13.671875,-18.06640625,-28.3203125,5.859375
73591,-22.4609375,-16.11328125,-20.01953125,-1.953125
73596,-13.671875,-2.9296875,-23.92578125,-4.8828125
73600,-2.44140625,0.9765625,-19.53125,1.46484375
73604,-2.9296875,-1.953125,-18.06640625,32.71484375
73607,-6.34765625,1.46484375,-26.85546875,32.2265625
73613,-0.9765625,5.859375,-19.53125,16.6015625
73615,13.671875,5.859375,-19.53125,11.23046875
73620,17.08984375,6.34765625,-15.625,12.6953125
73623,16.6015625,16.11328125,-9.765625,17.578125
73628,12.20703125,15.13671875,-21.97265625,8.30078125
73631,-3.90625,-0.48828125,-30.2734375,-2.9296875
73636,-1.953125,-1.953125,-28.3203125,-1.953125
73639,1.953125,-1.953125,-24.90234375,0.48828125
73644,-10.25390625,-9.765625,-26.3671875,-0.48828125
73648,-18.06640625,-13.671875,-29.78515625,-3.41796875
73652,-19.04296875,-22.94921875,-29.296875,-6.34765625
73656,-11.23046875,-30.76171875,-26.85546875,-4.39453125
73660,-6.34765625,-16.6015625,-27.83203125,-5.37109375
73664,-14.6484375,-12.20703125,-24.90234375,7.8125
73668,-22.94921875,-16.11328125,-29.296875,5.859375
73672,-23.4375,-12.20703125,-29.78515625,-8.30078125
73675,-23.4375,-13.18359375,-21.484375,-8.30078125
73679,-22.94921875,-11.71875,-20.99609375,-15.13671875
73683,-24.4140625,0,-24.4140625,1.46484375
73688,-25.87890625,-1.953125,-30.76171875,16.6015625
73691,-32.2265625,-1.46484375,-29.78515625,-11.23046875
73695,-22.94921875,12.6953125,-23.92578125,-28.3203125
73700,-12.6953125,16.11328125,-30.2734375,-27.34375
73703,-22.94921875,11.71875,-33.69140625,-19.04296875
73708,-37.59765625,9.765625,-34.66796875,-13.671875
73712,-42.48046875,9.27734375,-40.0390625,-17.578125
73715,-44.43359375,0,-37.109375,-14.6484375
73720,-47.36328125,-11.71875,-28.3203125,-18.5546875
73723,-46.38671875,-16.6015625,-36.1328125,-11.71875
73728,-41.015625,-14.16015625,-37.59765625,0
73731,-34.1796875,-7.32421875,-19.53125,-11.71875
73735,-40.52734375,-3.90625,-15.625,-22.4609375
73740,-46.38671875,-4.39453125,-25.87890625,-20.99609375
73743,-42.48046875,-0.9765625,-24.90234375,-7.32421875
73748,-41.015625,4.39453125,-19.04296875,12.20703125
73751,-29.78515625,5.37109375,-20.99609375,5.37109375
73755,-16.6015625,-7.32421875,-42.48046875,-15.625
73760,-19.04296875,-8.30078125,-44.43359375,-15.13671875
73763,-22.94921875,-12.6953125,-49.8046875,-4.39453125
73768,-26.85546875,-8.30078125,-54.19921875,10.7421875
73771,-17.08984375,-10.25390625,-48.33984375,16.11328125
73776,-18.5546875,-24.4140625,-44.43359375,6.34765625
73779,-21.97265625,-33.203125,-41.9921875,2.9296875
73783,-26.3671875,-23.92578125,-39.55078125,4.39453125
73788,-25.390625,-16.11328125,-41.9921875,16.6015625
73791,-6.8359375,-18.06640625,-31.25,22.4609375
73795,-3.41796875,-15.13671875,-22.94921875,6.8359375
73800,-23.4375,-21.97265625,-36.62109375,-10.7421875
73803,-34.66796875,-36.62109375,-29.296875,-7.8125
73808,-35.64453125,-36.62109375,-38.57421875,10.7421875
73811,-32.2265625,-37.59765625,-43.9453125,6.8359375
73816,-34.1796875,-32.71484375,-46.38671875,-4.8828125
73819,-31.73828125,-22.4609375,-44.921875,2.9296875
73824,-26.3671875,-10.25390625,-38.57421875,-2.9296875
73827,-34.66796875,-11.23046875,-34.1796875,-8.30078125
73831,-29.78515625,-13.18359375,-33.203125,-6.8359375
73836,-20.5078125,-14.16015625,-32.71484375,-8.7890625
73840,-23.4375,-22.4609375,-29.296875,-17.578125
73843,-34.1796875,-25.390625,-34.66796875,-15.625
73848,-29.78515625,-26.3671875,-42.48046875,-4.8828125
73852,-22.94921875,-15.13671875,-51.26953125,-17.08984375
73855,-18.5546875,-3.90625,-48.33984375,-28.80859375
73860,-27.34375,-12.20703125,-41.9921875,-33.69140625
73863,-39.0625,-15.625,-42.48046875,-13.18359375
73868,-31.25,-12.6953125,-35.15625,-0.9765625
73871,-22.94921875,-11.23046875,-28.80859375,-15.13671875
73876,-20.01953125,-6.34765625,-26.3671875,-25.390625
73879,-25.87890625,-9.765625,-30.2734375,-28.80859375
73883,-31.25,-12.6953125,-25.390625,-18.06640625
73888,-19.04296875,-9.765625,-24.4140625,-6.8359375
73891,-8.7890625,-7.8125,-37.59765625,-24.90234375
73896,-22.4609375,-9.27734375,-41.015625,-38.57421875
73899,-41.015625,-20.5078125,-38.0859375,-42.96875
73904,-50.29296875,-29.296875,-40.0390625,-33.69140625
73908,-43.9453125,-29.78515625,-41.9921875,-19.04296875
73912,-34.1796875,-23.92578125,-39.55078125,-27.34375
73915,-36.62109375,-21.484375,-42.48046875,-31.25
73920,-43.9453125,-28.3203125,-50.29296875,-32.71484375
73923,-47.36328125,-42.96875,-49.31640625,-28.80859375
73928,-41.50390625,-48.33984375,-48.828125,-13.18359375
73931,-37.59765625,-42.96875,-45.8984375,-24.4140625
73936,-36.62109375,-39.55078125,-43.45703125,-37.109375
73939,-38.0859375,-44.43359375,-48.828125,-40.0390625
73944,-48.33984375,-48.828125,-48.828125,-47.8515625
73948,-49.8046875,-49.31640625,-42.48046875,-35.64453125
73951,-40.0390625,-48.828125,-38.57421875,-31.73828125
73956,-42.96875,-44.921875,-42.48046875,-48.33984375
73959,-45.8984375,-41.50390625,-42.96875,-44.43359375
73963,-46.875,-32.71484375,-41.50390625,-39.55078125
73968,-51.7578125,-31.25,-49.8046875,-32.2265625
73971,-43.45703125,-29.296875,-53.7109375,-25.390625
73976,-34.1796875,-24.90234375,-47.8515625,-39.55078125
73979,-41.9921875,-25.390625,-48.33984375,-51.26953125
73984,-54.6875,-41.50390625,-51.26953125,-32.71484375
73987,-50.29296875,-50.78125,-43.9453125,-11.71875
73992,-43.45703125,-41.50390625,-41.50390625,-25.390625
73995,-38.57421875,-42.96875,-41.015625,-36.1328125
73999,-41.9921875,-41.50390625,-41.50390625,-25.87890625
74004,-49.8046875,-40.52734375,-33.69140625,-28.80859375
74007,-51.7578125,-38.57421875,-26.85546875,-20.99609375
74012,-55.17578125,-37.109375,-30.76171875,-13.671875
74016,-45.41015625,-50.29296875,-29.78515625,-21.484375
74019,-48.33984375,-53.22265625,-22.4609375,-18.5546875
74024,-61.5234375,-59.5703125,-13.671875,-17.08984375
74028,-55.6640625,-57.12890625,-19.04296875,3.90625
74032,-32.2265625,-39.0625,-25.87890625,4.8828125
74036,-25.87890625,-30.2734375,-32.2265625,-23.92578125
74040,-44.43359375,-35.15625,-37.59765625,-47.36328125
74044,-56.15234375,-39.0625,-28.80859375,-54.6875
74047,-61.5234375,-33.69140625,-25.87890625,-34.66796875
74051,-58.10546875,-38.0859375,-28.80859375,-24.4140625
74056,-55.6640625,-44.43359375,-28.80859375,-25.87890625
74059,-50.78125,-45.41015625,-37.59765625,-31.25
74063,-54.6875,-43.9453125,-46.38671875,-41.015625
74068,-71.77734375,-40.0390625,-44.921875,-28.80859375
74071,-68.359375,-39.0625,-42.48046875,-22.94921875
74076,-51.26953125,-36.1328125,-41.015625,-33.69140625
74079,-43.9453125,-28.80859375,-39.0625,-34.66796875
74083,-41.9921875,-23.92578125,-36.62109375,-36.62109375
74088,-48.33984375,-26.85546875,-34.66796875,-24.4140625
74091,-41.9921875,-18.06640625,-36.1328125,-3.41796875
74095,-24.90234375,-6.34765625,-39.0625,-6.34765625
74100,-20.01953125,-5.859375,-41.50390625,-16.11328125
74103,-25.390625,-6.8359375,-44.43359375,-20.5078125
74108,-35.64453125,-11.23046875,-38.57421875,-12.20703125
74111,-33.69140625,-12.20703125,-40.52734375,3.90625
74115,-30.2734375,-10.25390625,-49.8046875,-14.6484375
74120,-38.0859375,-21.484375,-41.015625,-28.3203125
74123,-43.45703125,-26.3671875,-34.1796875,-26.3671875
74127,-48.828125,-29.78515625,-36.62109375,-23.4375
74131,-48.33984375,-28.80859375,-32.71484375,-10.25390625
74136,-37.109375,-22.94921875,-31.25,-11.23046875
74140,-36.1328125,-17.08984375,-27.83203125,-14.6484375
74143,-41.015625,-15.13671875,-25.390625,-4.8828125
74148,-37.109375,-17.08984375,-29.78515625,-9.765625
74152,-32.71484375,-19.53125,-30.76171875,-2.9296875
74155,-22.94921875,-21.97265625,-16.11328125,6.34765625
74159,-13.18359375,-16.6015625,-5.859375,-4.39453125
74163,-25.390625,-15.625,-17.08984375,-17.578125
74168,-34.66796875,-19.53125,-20.5078125,-22.4609375
74171,-34.1796875,-17.578125,-24.4140625,-10.7421875
74176,-38.57421875,-32.71484375,-34.66796875,-23.92578125
74179,-41.015625,-33.203125,-34.66796875,-24.4140625
74183,-55.6640625,-35.64453125,-37.109375,-25.390625
74188,-55.6640625,-32.2265625,-36.1328125,-20.01953125
74191,-33.203125,-15.625,-30.76171875,-7.8125
74196,-38.57421875,-14.16015625,-29.78515625,-9.765625
74199,-46.875,-19.53125,-30.76171875,-12.6953125
74203,-51.7578125,-26.85546875,-36.62109375,-23.92578125
74207,-49.8046875,-33.69140625,-34.1796875,-21.97265625
74212,-36.1328125,-29.78515625,-31.25,-14.6484375
74215,-36.62109375,-18.06640625,-30.76171875,-15.13671875
74219,-40.52734375,-10.25390625,-30.2734375,-26.85546875
74223,-53.22265625,-6.8359375,-37.109375,-13.18359375
74228,-58.59375,-8.30078125,-35.64453125,-8.7890625
74232,-52.734375,-9.765625,-33.69140625,-27.34375
74235,-47.8515625,0.9765625,-33.69140625,-30.2734375
74240,-42.96875,3.90625,-39.0625,-33.203125
74243,-57.6171875,-10.25390625,-43.45703125,-22.4609375
74248,-59.08203125,-8.7890625,-33.203125,-11.23046875
74252,-35.64453125,-2.9296875,-25.390625,-13.671875
74256,-26.3671875,-5.37109375,-20.5078125,-11.23046875
74260,-24.4140625,4.39453125,-18.5546875,-18.06640625
74263,-29.296875,0.48828125,-22.94921875,3.90625
74268,-27.83203125,-5.859375,-22.4609375,4.39453125
74271,-18.5546875,0,-24.4140625,-0.48828125
74275,-19.53125,3.90625,-22.4609375,3.41796875
74279,-23.4375,6.8359375,-25.87890625,14.16015625
74283,-23.92578125,6.34765625,-33.203125,29.296875
74288,-25.390625,7.32421875,-26.85546875,28.80859375
74291,-19.04296875,13.671875,-22.94921875,20.5078125
74295,-12.6953125,14.16015625,-31.25,4.39453125
74300,-17.08984375,18.5546875,-32.71484375,8.7890625
74303,-20.01953125,22.4609375,-24.4140625,26.85546875
74308,-19.04296875,16.11328125,-17.08984375,24.4140625
74314,-12.20703125,7.8125,-13.671875,12.6953125
74315,-7.32421875,2.9296875,-12.6953125,5.37109375
74320,-10.25390625,-6.8359375,-18.06640625,1.46484375
74324,-17.08984375,-12.20703125,-24.90234375,17.08984375
74327,-19.04296875,-9.27734375,-27.83203125,14.6484375
74331,-13.18359375,-16.11328125,-27.34375,-2.44140625
74335,-6.34765625,-17.578125,-27.34375,-9.27734375
74340,-2.44140625,-9.27734375,-29.78515625,-17.578125
74343,-14.16015625,-10.7421875,-37.109375,-7.32421875
74347,-36.1328125,-16.6015625,-43.45703125,-0.9765625
74351,-32.2265625,-23.4375,-34.66796875,-17.08984375
74356,-22.94921875,-24.4140625,-28.80859375,-23.4375
74359,-27.83203125,-27.83203125,-33.203125,-15.625
74364,-31.25,-31.25,-33.203125,-4.39453125
74367,-31.25,-27.83203125,-29.296875,-0.9765625
74372,-28.80859375,-39.55078125,-36.62109375,-3.41796875
74375,-17.08984375,-41.9921875,-44.921875,-3.90625
74380,-9.27734375,-27.34375,-35.64453125,-6.8359375
74383,-13.18359375,-17.578125,-24.4140625,5.37109375
74388,-17.08984375,-13.671875,-27.83203125,24.4140625
74392,-3.90625,-4.39453125,-27.34375,25.390625
74397,7.8125,1.953125,-21.484375,8.30078125
74399,1.46484375,6.34765625,-18.06640625,-6.34765625
74404,-15.625,8.7890625,-14.16015625,21.484375
74407,-23.4375,3.90625,-17.578125,28.3203125
74412,-11.23046875,8.30078125,-20.99609375,-20.99609375
74416,-11.71875,18.06640625,-24.90234375,-32.71484375
74419,-29.78515625,12.6953125,-28.80859375,-16.11328125
74424,-34.1796875,9.27734375,-22.94921875,-14.6484375
74428,-34.1796875,11.71875,-18.5546875,-8.30078125
74432,-36.1328125,1.953125,-20.01953125,-17.08984375
74435,-22.4609375,-10.25390625,-18.5546875,-23.92578125
74440,-20.01953125,-9.765625,-22.94921875,-17.578125
74444,-27.83203125,-2.9296875,-21.97265625,-19.04296875
74447,-31.73828125,6.34765625,-16.11328125,-2.44140625
74452,-24.90234375,13.18359375,-25.87890625,-2.44140625
74455,-8.30078125,18.5546875,-13.671875,-12.6953125
74460,-16.6015625,18.06640625,0,-18.5546875
74463,-33.69140625,11.71875,-9.27734375,-17.578125
74468,-41.50390625,2.44140625,-23.4375,-4.39453125
74472,-40.0390625,-8.30078125,-20.99609375,-16.6015625
74475,-36.62109375,-22.94921875,-22.94921875,-41.015625
74481,-43.45703125,-38.57421875,-37.59765625,-45.8984375
74484,-56.640625,-38.57421875,-45.8984375,-34.1796875
74488,-62.5,-34.1796875,-45.41015625,-22.94921875
74491,-68.359375,-38.57421875,-43.9453125,-23.92578125
74496,-59.5703125,-40.52734375,-47.36328125,-39.55078125
74499,-44.921875,-40.52734375,-47.36328125,-49.31640625
74504,-52.734375,-44.43359375,-50.29296875,-45.8984375
74507,-57.12890625,-41.50390625,-42.48046875,-25.87890625
74512,-44.921875,-41.015625,-47.36328125,-23.4375
74515,-39.0625,-45.41015625,-45.41015625,-41.015625
74519,-50.78125,-39.0625,-50.29296875,-46.875
74524,-59.5703125,-25.87890625,-57.12890625,-51.26953125
